@relation STORM_TESTING_2.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
78,630,78,45.0,6,2,45.0,626,78,44.714285714285715,0,14,7,True
87,701,87,53.92307692307692,5,2,53.92307692307692,698,87,53.69230769230769,0,13,7,False
68,544,68,60.44444444444444,0,0,60.44444444444444,544,68,60.44444444444444,0,9,6,False
58,479,58,34.214285714285715,31,10,34.214285714285715,454,58,32.42857142857143,0,14,7,True
196,1573,196,121.0,5,2,121.0,1570,196,120.76923076923077,0,13,7,False
78,682,78,68.2,4,4,68.2,678,78,67.8,0,10,7,False
64,512,64,56.888888888888886,0,0,56.888888888888886,512,64,56.888888888888886,0,9,6,False
173,1384,173,153.77777777777777,0,0,153.77777777777777,1384,173,153.77777777777777,0,9,6,False
246,1968,246,218.66666666666666,0,0,218.66666666666666,1968,246,218.66666666666666,0,9,6,False
107,861,107,66.23076923076923,5,2,66.23076923076923,858,107,66.0,0,13,7,False
110,880,110,97.77777777777777,0,0,97.77777777777777,880,110,97.77777777777777,0,9,6,True
58,464,58,51.55555555555556,0,0,51.55555555555556,464,58,51.55555555555556,0,9,6,False
37,296,37,32.888888888888886,0,0,32.888888888888886,296,37,32.888888888888886,0,9,6,False
142,1136,142,126.22222222222223,0,0,126.22222222222223,1136,142,126.22222222222223,0,9,6,True
114,912,114,101.33333333333333,0,0,101.33333333333333,912,114,101.33333333333333,0,9,6,False
59,472,59,52.44444444444444,0,0,52.44444444444444,472,59,52.44444444444444,0,9,6,False
64,512,64,56.888888888888886,0,0,56.888888888888886,512,64,56.888888888888886,0,9,6,False
164,1412,164,108.61538461538461,268,99,108.61538461538461,1144,164,88.0,0,13,7,False
70,560,70,62.22222222222222,0,0,62.22222222222222,560,70,62.22222222222222,0,9,6,False
32,256,32,28.444444444444443,0,0,28.444444444444443,256,32,28.444444444444443,0,9,6,False
148,1184,148,131.55555555555554,0,0,131.55555555555554,1184,148,131.55555555555554,0,9,6,False
156,1248,156,138.66666666666666,0,0,138.66666666666666,1248,156,138.66666666666666,0,9,6,False
119,952,119,105.77777777777777,0,0,105.77777777777777,952,119,105.77777777777777,0,9,6,False
118,944,118,104.88888888888889,0,0,104.88888888888889,944,118,104.88888888888889,0,9,6,False
156,1248,156,138.66666666666666,0,0,138.66666666666666,1248,156,138.66666666666666,0,9,6,False
85,685,85,52.69230769230769,5,2,52.69230769230769,682,85,52.46153846153846,0,13,7,False
39,320,39,32.0,0,0,32.0,320,39,32.0,0,10,7,True
33,264,33,29.333333333333332,0,0,29.333333333333332,264,33,29.333333333333332,0,9,6,False
81,652,81,54.333333333333336,4,2,54.333333333333336,648,81,54.0,0,12,8,False
25,206,25,18.727272727272727,6,4,18.727272727272727,200,25,18.181818181818183,0,11,7,False
147,1187,147,84.78571428571429,21,7,84.78571428571429,1166,147,83.28571428571429,0,14,8,True
94,752,94,83.55555555555556,0,0,83.55555555555556,752,94,83.55555555555556,0,9,6,False
29,232,29,25.77777777777778,0,0,25.77777777777778,232,29,25.77777777777778,0,9,6,False
52,406,52,36.90909090909091,0,0,36.90909090909091,406,52,36.90909090909091,0,11,7,True
43,348,43,38.666666666666664,4,4,38.666666666666664,344,43,38.22222222222222,0,9,6,False
195,1551,195,141.0,16,8,141.0,1535,195,139.54545454545453,0,11,7,False
243,1914,243,159.5,10,4,159.5,1904,243,158.66666666666666,0,12,7,True
28,224,28,24.88888888888889,0,0,24.88888888888889,224,28,24.88888888888889,0,9,6,False
37,291,37,26.454545454545453,0,0,26.454545454545453,291,37,26.454545454545453,0,11,7,False
64,519,64,51.9,2,2,51.9,517,64,51.7,0,10,7,False
28,214,28,19.454545454545453,0,0,19.454545454545453,214,28,19.454545454545453,0,11,7,False
265,2122,265,141.46666666666667,122,59,141.46666666666667,2000,265,133.33333333333334,0,15,7,True
36,288,36,32.0,0,0,32.0,288,36,32.0,0,9,6,False
51,393,51,35.72727272727273,0,0,35.72727272727273,393,51,35.72727272727273,0,11,7,False
38,304,38,33.77777777777778,0,0,33.77777777777778,304,38,33.77777777777778,0,9,6,False
52,416,52,46.22222222222222,0,0,46.22222222222222,416,52,46.22222222222222,0,9,6,False
37,296,37,32.888888888888886,0,0,32.888888888888886,296,37,32.888888888888886,0,9,6,False
46,370,46,33.63636363636363,2,1,33.63636363636363,368,46,33.45454545454545,0,11,7,False
113,901,113,81.9090909090909,2,1,81.9090909090909,899,113,81.72727272727273,0,11,7,False
36,294,36,26.727272727272727,6,4,26.727272727272727,288,36,26.181818181818183,0,11,7,False
116,936,116,72.0,8,3,72.0,928,116,71.38461538461539,0,13,8,False
89,712,89,79.11111111111111,0,0,79.11111111111111,712,89,79.11111111111111,0,9,6,True
50,404,50,44.888888888888886,4,4,44.888888888888886,400,50,44.44444444444444,0,9,6,False
31,248,31,27.555555555555557,0,0,27.555555555555557,248,31,27.555555555555557,0,9,6,False
98,797,99,72.45454545454545,8,4,72.45454545454545,793,99,72.0909090909091,0,11,7,False
26,208,26,23.11111111111111,0,0,23.11111111111111,208,26,23.11111111111111,0,9,6,False
25,200,25,22.22222222222222,0,0,22.22222222222222,200,25,22.22222222222222,0,9,6,False
40,320,40,35.55555555555556,0,0,35.55555555555556,320,40,35.55555555555556,0,9,6,False
59,472,59,52.44444444444444,0,0,52.44444444444444,472,59,52.44444444444444,0,9,6,False
36,288,36,32.0,0,0,32.0,288,36,32.0,0,9,6,False
58,466,58,42.36363636363637,2,1,42.36363636363637,464,58,42.18181818181818,0,11,7,False
37,296,37,32.888888888888886,0,0,32.888888888888886,296,37,32.888888888888886,0,9,6,False
268,2155,269,195.9090909090909,6,4,195.9090909090909,2153,269,195.72727272727272,0,11,7,True
70,570,70,51.81818181818182,50,25,51.81818181818182,520,70,47.27272727272727,0,11,7,False
72,216,72,72.0,0,0,72.0,216,72,72.0,0,3,3,False
993,608,356,20.266666666666666,101,13,20.266666666666666,611,344,20.366666666666667,5,30,12,True
155,307,139,34.111111111111114,19,19,34.111111111111114,288,120,32.0,1,9,5,True
35,19,17,9.5,1,1,9.5,18,17,9.0,0,2,2,True
47,19,17,9.5,0,0,9.5,19,17,9.5,0,2,2,True
27,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
301,883,154,33.96153846153846,195,28,33.96153846153846,704,132,27.076923076923077,0,26,9,True
119,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
153,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
51,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
51,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
108,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
46,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
53,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
436,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
382,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
30,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
91,86,54,21.5,52,37,21.5,34,17,8.5,0,4,4,True
169,115,92,28.75,14,8,28.75,101,84,25.25,0,4,4,True
75,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
93,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
49,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
383,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
59,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
95,52,32,13.0,6,3,13.0,46,29,11.5,0,4,4,True
344,86,40,28.666666666666668,69,23,28.666666666666668,17,17,5.666666666666667,0,3,3,True
443,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
1127,290,108,96.66666666666667,273,91,96.66666666666667,17,17,5.666666666666667,0,3,3,True
614,146,60,48.666666666666664,129,43,48.666666666666664,17,17,5.666666666666667,0,3,3,True
723,167,67,55.666666666666664,150,50,55.666666666666664,17,17,5.666666666666667,0,3,3,True
402,116,50,38.666666666666664,99,33,38.666666666666664,17,17,5.666666666666667,0,3,3,True
344,86,40,28.666666666666668,69,23,28.666666666666668,17,17,5.666666666666667,0,3,3,True
441,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
981,391,107,97.75,276,90,97.75,115,98,28.75,0,4,4,True
2032,926,333,231.5,595,192,231.5,331,314,82.75,0,4,4,True
625,851,186,121.57142857142857,98,30,121.57142857142857,753,184,107.57142857142857,0,7,5,True
436,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
335,101,45,33.666666666666664,84,28,33.666666666666664,17,17,5.666666666666667,0,3,3,True
695,176,70,58.666666666666664,159,53,58.666666666666664,17,17,5.666666666666667,0,3,3,True
824,188,74,62.666666666666664,171,57,62.666666666666664,17,17,5.666666666666667,0,3,3,True
441,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
679,185,73,61.666666666666664,168,56,61.666666666666664,17,17,5.666666666666667,0,3,3,True
344,86,40,28.666666666666668,69,23,28.666666666666668,17,17,5.666666666666667,0,3,3,True
479,116,50,38.666666666666664,99,33,38.666666666666664,17,17,5.666666666666667,0,3,3,True
549,152,62,50.666666666666664,135,45,50.666666666666664,17,17,5.666666666666667,0,3,3,True
336,83,39,27.666666666666668,66,22,27.666666666666668,17,17,5.666666666666667,0,3,3,True
13508,6450,2881,1612.5,3665,1184,1612.5,2785,2768,696.25,0,4,4,True
344,86,40,28.666666666666668,69,23,28.666666666666668,17,17,5.666666666666667,0,3,3,True
241,65,33,21.666666666666668,48,16,21.666666666666668,17,17,5.666666666666667,0,3,3,True
565,131,55,43.666666666666664,114,38,43.666666666666664,17,17,5.666666666666667,0,3,3,True
433,101,45,33.666666666666664,84,28,33.666666666666664,17,17,5.666666666666667,0,3,3,True
443,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
772,200,78,66.66666666666667,183,61,66.66666666666667,17,17,5.666666666666667,0,3,3,True
443,107,47,35.666666666666664,90,30,35.666666666666664,17,17,5.666666666666667,0,3,3,True
676,164,66,54.666666666666664,147,49,54.666666666666664,17,17,5.666666666666667,0,3,3,True
478,116,50,38.666666666666664,99,33,38.666666666666664,17,17,5.666666666666667,0,3,3,True
356,183,97,45.75,70,23,45.75,113,96,28.25,0,4,4,True
722,170,68,56.666666666666664,153,51,56.666666666666664,17,17,5.666666666666667,0,3,3,True
934,412,191,103.0,205,68,103.0,207,190,51.75,0,4,4,True
61,23,19,7.666666666666667,6,2,7.666666666666667,17,17,5.666666666666667,0,3,3,True
911,403,191,100.75,196,65,100.75,207,190,51.75,0,4,4,True
43,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
61,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
38,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
35,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
30,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
30,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
49,101,19,12.625,18,6,12.625,95,17,11.875,2,8,6,False
59,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
53,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
57,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
350,2579,232,88.93103448275862,1447,166,88.93103448275862,1158,221,39.93103448275862,11,29,12,True
112,486,67,28.58823529411765,85,9,28.58823529411765,401,67,23.58823529411765,4,17,9,False
69,91,67,13.0,12,2,13.0,79,67,11.285714285714286,1,7,6,True
136,266,168,19.0,364,46,19.0,484,168,34.57142857142857,1,14,9,False
115,505,85,63.125,240,40,63.125,265,85,33.125,2,8,6,True
39,39,39,39.0,0,0,39.0,39,39,39.0,0,1,1,True
52,264,35,22.0,3,1,22.0,261,35,21.75,2,12,6,False
243,911,136,50.611111111111114,133,20,50.611111111111114,798,136,44.333333333333336,5,18,9,True
41,246,41,41.0,0,0,41.0,246,41,41.0,2,6,5,False
44,50,44,7.142857142857143,6,1,7.142857142857143,44,44,6.285714285714286,2,7,6,True
66,179,70,22.375,133,22,22.375,94,70,11.75,2,8,6,True
45,45,45,45.0,0,0,45.0,45,45,45.0,0,1,1,True
72,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
64,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
155,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
34,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
38,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
41,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
23,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
60,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
24,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
55,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
45,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
50,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
38,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
31,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
80,177,63,35.4,0,0,35.4,177,63,35.4,0,5,3,False
82,181,65,36.2,0,0,36.2,181,65,36.2,0,5,3,False
179,396,162,44.0,3,2,44.0,397,162,44.111111111111114,0,9,5,True
40,97,23,19.4,0,0,19.4,97,23,19.4,0,5,3,False
122,304,105,38.0,3,3,38.0,301,105,37.625,0,8,5,True
51,122,34,20.333333333333332,3,3,20.333333333333332,119,34,19.833333333333332,0,6,4,False
31,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
28,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
33,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
435,30,17,15.0,0,0,15.0,30,17,15.0,0,2,2,True
54,54,54,54.0,37,37,54.0,17,17,17.0,0,1,1,False
39,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
40,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
45,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
58,57,57,57.0,40,40,57.0,17,17,17.0,0,1,1,False
110,109,109,109.0,92,92,109.0,17,17,17.0,0,1,1,False
89,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
57,57,57,57.0,40,40,57.0,17,17,17.0,0,1,1,False
89,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
52,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
97,172,155,86.0,10,10,86.0,162,145,81.0,0,2,2,True
47,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
55,38,21,9.5,17,5,9.5,21,17,5.25,0,4,4,True
108,26,17,13.0,1,1,13.0,25,17,12.5,0,2,2,True
160,83,30,20.75,53,17,20.75,30,17,7.5,0,4,4,True
124,101,48,25.25,49,13,25.25,52,35,13.0,0,4,4,True
79,92,60,23.0,40,25,23.0,52,35,13.0,0,4,4,True
79,33,19,8.25,15,9,8.25,18,17,4.5,0,4,4,True
57,19,17,9.5,2,2,9.5,17,17,8.5,0,2,2,True
57,20,17,10.0,3,3,10.0,17,17,8.5,0,2,2,True
110,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
69,33,22,8.25,15,5,8.25,18,17,4.5,0,4,4,True
114,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
89,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
64,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
23,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
40,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
26,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
59,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
60,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
51,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
58,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
61,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
224,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
23,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
24,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
105,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,True
29,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
34,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
28,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
31,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
38,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
28,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
41,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
130,253,61,19.46153846153846,175,51,19.46153846153846,154,61,11.846153846153847,0,13,5,True
41,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
134,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
29,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
24,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
28,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
30,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
198,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
84,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,True
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
31,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
225,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
230,271,59,20.846153846153847,202,62,20.846153846153847,171,59,13.153846153846153,0,13,6,True
286,186,24,9.789473684210526,26,16,9.789473684210526,164,24,8.631578947368421,0,19,8,True
106,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
52,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
52,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
72,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
39,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
48,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
42,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
67,67,67,67.0,50,50,67.0,17,17,17.0,0,1,1,False
55,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
57,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
100,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
42,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
179,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
42,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
61,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
24,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
61,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
181,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
38,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
57,57,57,57.0,40,40,57.0,17,17,17.0,0,1,1,False
51,51,51,51.0,34,34,51.0,17,17,17.0,0,1,1,False
60,60,60,60.0,43,43,60.0,17,17,17.0,0,1,1,False
50,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
51,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
186,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
52,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
105,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
63,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
62,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
139,860,139,107.5,26,13,107.5,834,139,104.25,4,8,5,False
76,456,76,76.0,0,0,76.0,456,76,76.0,2,6,5,False
60,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
41,41,41,41.0,24,24,41.0,17,17,17.0,0,1,1,False
31,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
45,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
85,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
37,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
61,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
86,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
34,34,34,34.0,17,17,34.0,17,17,17.0,0,1,1,False
83,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
54,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
67,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
62,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
29,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
36,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
33,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
26,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
44,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
29,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
29,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
53,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
32,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
53,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
36,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
22,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
359,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,True
33,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
25,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
28,17,17,17.0,0,0,17.0,17,17,17.0,0,1,1,False
